date,sum,day,night,sum_c,day_c,night_c
2016/5/29,61254.7981,42236.8397,17119.2035,2.5303,1.6203,0.91
2016/5/30,61254.0151,40784.7739,18077.796,1457.5195,860.3334,597.1862
2016/5/31,66069.913,42151.7494,19743.9684,1938.4705,1351.4983,586.972
2016/6/1,64416.6542,41162.0023,19485.0969,797.35,575.6202,221.7101
2016/6/2,64615.2746,41630.7373,19099.5185,904.1126,762.7224,118.6753
2016/6/3,64261.6277,42032.3393,18985.6914,1166.4855,837.3635,329.1221
2016/6/4,63132.8011,41629.3883,18418.7495,3251.983,1973.9994,1277.9935
2016/6/5,60881.7082,40624.3278,17551.4259,3614.465,2261.3699,1353.085
2016/6/6,61715.8587,40646.4845,17881.7213,216.9072,205.6572,11.24
2016/6/7,66967.4964,43007.9303,19652.7749,13.1089,10.9489,2.1699
2016/6/8,67363.7897,42919.4187,20031.4948,810.8,625.5801,185.2199
2016/6/9,63189.6767,40741.191,19151.6541,1777.1313,1329.524,447.6273
2016/6/10,59774.5728,40251.1816,17355.1627,812.1345,544.0072,268.1223
2016/6/11,68347.3937,46381.1034,19196.4145,2409.4094,1999.6697,409.6899
2016/6/12,65357.7174,43958.2982,19875.0023,1137.4131,755.4755,381.9378
2016/6/13,64549.8415,43333.9561,18076.8264,1465.6165,1131.7087,333.8778
2016/6/14,71449.5452,45511.9454,21219.3602,909.9593,699.1948,210.7645
2016/6/15,77231.7113,49535.167,22583.7296,706.5119,459.1234,247.3887
2016/6/16,71588.9278,44874.2765,22185.4452,1404.2042,1011.6562,392.558
2016/6/17,71177.1167,45489.2529,21580.7372,2437.2535,1789.1901,648.0637
2016/6/18,78309.1617,48859.0986,22974.1776,1037.9733,709.3559,328.6172
2016/6/19,84602.4386,54454.4201,23855.2992,1310.2085,944.6299,365.5587
2016/6/20,78552.5888,48408.786,24456.1824,2712.357,2149.9471,562.41
2016/6/21,92750.823,57721.4065,27376.5245,89.1053,25.0744,64.0408
2016/6/22,91740.5859,54029.6923,30839.2213,81.27,51.42,29.86
2016/6/23,105283.9502,65432.6472,31776.4964,0,0,0
2016/6/24,102524.9317,60791.0064,34384.0144,440.5681,168.7879,271.78
2016/6/25,75578.1278,45920.8531,25069.5672,84.5856,63.0256,21.56
2016/6/26,67017.3425,43016.4471,20340.9808,383,296.7799,86.22
2016/6/27,65889.498,42428.2175,19385.7878,1007.3086,894.464,105.7887
2016/6/28,71061.1977,45276.7883,21430.3309,1050.86,779.97,270.8799
2016/6/29,71321.0509,45169.8894,21759.4627,181.9749,121.4182,60.5569
2016/6/30,84649.3463,54421.0343,24686.0002,1265.8717,973.1442,292.7274
2016/7/1,93362.532,57727.9646,29700.3991,0,0,0
2016/7/2,90172.753,54811.2199,29291.1642,0,0,0
2016/7/3,89554.0788,58614.456,26080.9201,1539.4078,1109.4545,429.9431
2016/7/4,100416.7694,64255.0249,30456.1725,824.4543,626.854,197.6002
2016/7/5,107453.2157,66501.5685,33955.1368,1677.9383,1164.5801,513.3584
2016/7/6,110723.0288,68956.2723,34508.0028,3632.2723,2230.1083,1402.1743
2016/7/7,112368.6364,68416.8082,37076.3538,3678.83,2551.6377,1127.1924
2016/7/8,105763.2033,63612.7146,35600.1339,176.6,120.0201,56.57
2016/7/9,99823.2369,60636.4546,33094.4647,475.5301,317.1608,155.9015
2016/7/10,97956.8883,63303.6321,29773.1939,0,0,0
2016/7/11,92398.1761,58327.4601,29281.4429,1667.3595,1287.0099,380.3495
2016/7/12,108186.0823,69524.0437,32887.5212,25620.2048,20930.1133,4689.7925
2016/7/13,121856.2544,77521.4743,37224.7599,1587.307,1279.277,308.0299
2016/7/14,113598.8067,69731.9083,38445.9458,1906.4962,1481.3831,425.1131
2016/7/15,124214.0317,79368.4195,37718.5806,1527.7884,1085.699,442.0891
2016/7/16,105724.6681,60823.3564,39351.0495,346.7442,291.7449,54.9894
2016/7/17,102585.6174,66100.9991,31464.7331,1853.9592,1236.2589,617.6988
2016/7/18,111010.7413,71165.0158,34449.0992,1714.3765,1335.9516,378.4259
2016/7/19,118978.6025,74135.0458,38689.8766,1848.6097,1336.5459,512.0639
2016/7/20,142805.4996,88457.682,45218.9941,919.1163,602.5284,316.5881
2016/7/21,157533.602,96470.9043,51638.7917,17411.6701,13462.93,3948.7501
2016/7/22,162757.795,98148.9259,54443.5814,11063.0411,10094.3414,956.1833
2016/7/23,175494.6406,108502.0261,55702.9129,1837.3593,1256.0801,581.2797
2016/7/24,167319.7204,105102.5488,52784.9369,1417.7659,908.0618,509.704
2016/7/25,145558.2171,88454.3925,49010.1669,3298.0994,2551.9754,746.0841
2016/7/26,155660.0869,96518.4622,49972.732,1471.441,1111.5509,359.89
2016/7/27,164805.7919,101170.6982,54070.2283,1763.6297,1307.6297,456.0001
2016/7/28,161486.7682,95860.1706,55668.7151,6431.3492,3816.847,2614.5022
2016/7/29,163352.5269,101716.6511,52098.3021,1464.242,925.2639,538.9881
2016/7/30,161162.7495,99726.2003,51915.9227,2041.4036,1528.4855,512.9177
2016/7/31,149769.2805,94383.321,47912.9941,1293.7263,683.4702,610.2263
2016/8/1,142868.766,87406.7178,47512.7419,1479.9083,1020.2963,459.6019
2016/8/2,150928.6804,93596.9835,48647.6369,2287.1299,1776.2701,510.8601
2016/8/3,125897.1753,73934.2032,44974.3138,2681.4214,1646.0999,1035.3217
2016/8/4,115271.6322,70358.3445,38665.8793,2768.8923,1320.7797,1448.1126
2016/8/5,119706.3583,74697.5942,38323.384,237.1102,157.6302,79.48
2016/8/6,132413.9938,83494.5442,41259.3854,3594.9813,1850.34,1744.6115
2016/8/7,133167.319,85200.8272,42227.5636,142.2518,58.8732,83.3686
2016/8/8,131586.1778,83044.623,43797.9974,2107.525,1591.4726,516.0523
2016/8/9,132606.2126,83755.2746,44567.5002,1309.8102,941.0101,368.7999
2016/8/10,138690.4803,87282.7585,45774.3343,3656.8499,2565.7399,1091.11
2016/8/11,138066.6568,86435.0237,46219.0154,2456.55,1893.77,562.77
2016/8/12,145506.5038,89902.6581,48523.3415,1036.069,758.8934,277.1957
2016/8/13,151009.3601,95761.5022,48062.4234,756.7656,505.5313,251.2542
2016/8/14,143867.3947,92964.7493,45051.8923,666.861,467.3097,199.5513
2016/8/15,141143.013,89138.8521,45728.0572,18291.335,15759.9749,2403.479
2016/8/16,145556.5863,90288.9922,48287.8284,436.02,327.1701,108.8801
2016/8/17,145652.4333,89925.0827,48180.6328,14.1,9.2701,4.8299
2016/8/18,147974.8377,90757.6181,48649.8731,5862.8799,3781.27,2081.6099
2016/8/19,156809.3543,95507.1062,52044.994,2520.4645,1764.1645,756.31
2016/8/20,160455.1479,99918.6954,51434.6435,2731.3064,2015.8007,715.5058
2016/8/21,156247.444,99471.1596,48397.0909,31.5,24.84,6.67
2016/8/22,148994.7393,91696.9406,49628.761,9548.0281,6307.0922,3241.0611
2016/8/23,143605.2319,87082.9544,48358.3509,2040.0199,1369.22,670.8201
2016/8/24,132872.9533,81516.4428,44130.7454,811.8131,538.4393,273.3539
2016/8/25,140643.0872,87325.6439,45765.5976,0,0,0
2016/8/26,128670.723,79023.3393,43304.3037,25250.1399,22159.2601,3090.8699
2016/8/27,102344.1739,63825.4235,33724.4568,2756.4488,1984.6686,771.7699
2016/8/28,80985.7462,53490.3397,25463.2981,1705.372,1327.9289,377.4233
2016/8/29,79564.1192,53772.1346,24621.6328,1304.5901,639.1401,665.4499
2016/8/30,81566.6125,54167.3072,25573.4862,1978.9784,1383.9642,595.0341
2016/8/31,85658.6316,57413.8295,26681.1041,2806.5005,1780.8843,1025.6563
2016/9/1,94244.8121,60624.07,30629.0627,2381.7822,1368.038,1013.7544
2016/9/2,100820.5274,63905.9098,32264.3715,1760.6172,1293.8001,466.8271
2016/9/3,107552.4301,68079.0805,34172.7761,985.3277,681.3225,304.0552
2016/9/4,103000.4154,67892.206,31575.4412,2137.9687,1245.8368,892.092
2016/9/5,96835.6179,59624.2907,32382.4996,730.8399,504.67,226.1901
2016/9/6,86218.865,53389.8579,29896.5232,0.1505,0,0
2016/9/7,73428.0057,47633.6671,24178.3933,990.63,657.47,333.1802
2016/9/8,72677.0082,49282.8166,21631.2979,1616.5283,1176.0581,440.4903
2016/9/9,75482.6374,50741.758,22830.4,1633.7644,1054.9991,578.7353
2016/9/10,81489.3102,54676.1501,24999.1848,311.2746,191.876,119.3783
2016/9/11,70877.033,50396.8151,21541.0961,333.0113,208.2976,124.7122
2016/9/12,71214.4967,50864.3455,21158.5649,2892.0825,2119.9201,772.1625
2016/9/13,72669.2,50645.9227,22416.1635,5751.1001,3716.9201,2034.1801
2016/9/14,71165.4116,48375.1333,22474.5957,1295.9245,836.5297,459.3949
2016/9/15,69788.4025,48718.0981,20826.1717,2048.5099,1437.9498,610.5601
2016/9/16,69327.7499,50163.2923,19127.0189,3155.8605,2130.9614,1024.8995
2016/9/17,68660.2345,48603.5484,19677.2375,1708.639,1182.6186,526.0103
2016/9/18,66038.0242,45838.426,19661.8846,33.64,2.1676,31.4925
2016/9/19,66619.3398,44838.9784,20265.5331,1794.2172,983.112,811.1051
2016/9/20,67460.9927,46484.7085,20427.0246,1443.8012,1035.5091,408.3121
2016/9/21,66296.5996,45324.4742,19862.9109,3565.0383,2471.6292,1093.4196
2016/9/22,65328.925,45221.6222,19489.1229,1603.6513,1095.9546,513.5043
2016/9/23,66265.3571,45778.553,20331.6052,0,0,0
2016/9/24,66298.4294,47756.5832,19378.9557,0,0,0
2016/9/25,67916.4914,46902.0669,19162.1668,99981.9045,18784.868,23754
2016/9/26,71886.7581,50420.6473,20980.77,2331.5899,1714.99,616.5999
2016/9/27,84328.6836,55401.3044,25791.0891,324.7712,223.389,101.3825
2016/9/28,78343.203,49943.7346,25391.4272,2272.8383,1455.6448,817.1934
2016/9/29,68715.3579,45864.8593,20848.7014,1812.4174,1359.0774,453.34
2016/9/30,73615.6904,49320.5566,22262.3734,2416.803,1682.7899,734.013
2016/10/1,75241.8509,53844.6434,22313.8816,2999.8334,1814.46,1185.3733
2016/10/2,75756.6015,54020.0598,21572.6734,1677.5599,1176.2499,501.3099
2016/10/3,64409.5114,43834.9359,20570.8385,757.76,500.55,257.2101
2016/10/4,59804.7492,45901.7984,17176.385,2748.3729,2190.1029,558.2699
2016/10/5,62140.2202,46153.2191,17764.172,2550.5468,1630.8598,919.6869
2016/10/6,61424.8546,45555.7828,17722.5453,3101.07,2236.89,864.18
2016/10/7,63237.4699,45967.3008,17252.2766,1866.0578,994.0786,871.989
2016/10/8,61892.4504,43418.0399,17779.2006,218.4537,161.1812,55.2148
2016/10/9,61560.6081,43008.1341,18021.0499,1661.57,1200.79,460.7799
2016/10/10,60694.3309,42172.7949,17692.0657,2291.0798,1618.6583,672.4216
2016/10/11,62120.3761,42154.4982,17871.1754,2625.6383,1370.8227,1254.8156
2016/10/12,61723.5777,42476.4928,17856.7585,1098.1413,766.4348,331.7063
2016/10/13,61699.7807,40892.0403,17917.6773,1229.7991,796.959,432.8398
2016/10/14,62995.6954,43383.7308,18014.3356,2698.9898,2104.27,594.7201
2016/10/15,64235.0882,44504.6122,17918.1668,880.8344,475.8072,405.0272
2016/10/16,63892.9746,45576.8611,17341.3233,2943.5425,1963.0544,980.4881
2016/10/17,61046.8655,43179.0575,17651.2012,1687.955,1011.5112,676.4729
2016/10/18,63325.5817,43366.6836,18607.0914,2541.6852,1993.319,548.367
2016/10/19,63124.5134,43842.3837,18317.398,1809.6424,1190.049,619.6234
2016/10/20,64264.8976,44461.798,18572.31,1813.4074,1474.5575,338.8497
2016/10/21,64566.5996,45382.9423,18388.6442,804.0837,776.1035,27.9803
2016/10/22,66082.204,47346.5988,18086.7277,2201.4823,1712.5025,488.9798
2016/10/23,61226.7678,45315.9247,16526.4048,4850.5719,2612.7144,2237.8576
2016/10/24,61376.4363,45010.4636,17562.4203,84808.3898,58140.0801,26668.3001
2016/10/25,63835.6839,46800.0129,18601.0319,1450.6745,1186.9904,263.6833
2016/10/26,64986.2857,47653.2344,18375.2596,1599.89,1300.8,299.0901
2016/10/27,65072.8467,46570.319,18389.6639,1513.4319,781.5362,731.8962
2016/10/28,65668.1592,46237.5644,18779.6785,1467.916,1033.893,434.0234
2016/10/29,66839.0482,46712.9858,18551.4056,2667.8899,929.3613,1738.5288
2016/10/30,63639.9196,45499.9809,17138.3302,8724.2905,6802.9998,1921.2705
2016/10/31,64894.7674,46403.2805,18066.0454,4482.185,3228.5549,1253.6499
2016/11/1,67841.5467,46209.2027,19564.9403,3332.431,2105.4108,1227.0399
2016/11/2,68576.8567,47365.882,19946.3744,3950.1141,2961.4699,988.6442
2016/11/3,68349.5815,46690.5767,19697.314,2398.8323,1610.157,788.6846
2016/11/4,67595.8358,46094.0655,19380.7186,2629.0614,1594.7803,1034.2913
2016/11/5,66439.3152,47623.9446,18441.3288,1967.2481,1454.018,513.23
2016/11/6,63494.729,46500.9694,17499.1096,727.9252,373.6683,354.2568
2016/11/7,63634.0207,46503.8002,17875.7577,1016.1043,755.1553,260.9489
2016/11/8,68865.2708,50390.5599,19170.5385,1353.1848,965.9541,387.2516
2016/11/9,71902.1016,51119.3244,20129.7616,1643.1853,687.6468,955.5388
2016/11/10,74055.9347,50440.1579,21486.595,2766.7245,1966.5956,800.1285
2016/11/11,72008.3141,48845.9701,21400.9541,2321.0299,1688.0599,632.9699
2016/11/12,69072.6275,48223.646,19844.2733,2890.5955,2229.0262,661.5691
2016/11/13,67218.6647,48227.9715,18181.5803,1535.7066,1194.8743,340.8325
2016/11/14,66340.1592,45971.6042,18480.0422,1466.1898,1216.9699,249.2199
2016/11/15,69005.7762,47967.6513,19611.3382,633.1702,409.0301,224.16
2016/11/16,70179.969,47546.7888,20198.2833,1012.6686,816.8818,195.8069
2016/11/17,71375.5943,48078.1492,20242.08,2466.0301,1673.1901,792.83
2016/11/18,66414.7458,45934.0701,19468.3208,1044.2195,736.1899,308.0295
2016/11/19,68259.1776,47635.4768,19395.1477,1454.1744,922.0756,532.119
2016/11/20,68655.3937,48389.4298,18197.3502,1499.0898,946.3811,552.7087
2016/11/21,66729.0362,46799.1148,18748.8422,2216.3578,1836.1597,380.1981
2016/11/22,75341.826,51105.7599,20902.6022,1946.1272,1260.5408,685.5865
2016/11/23,85013.6255,56634.4778,23598.2041,3100.7131,2212.5009,888.1926
2016/11/24,91837.2445,58628.2106,27069.4736,2145.6973,1286.705,858.9926
2016/11/25,93533.7859,60579.8306,27560.0908,1269.1828,839.4135,429.7695
2016/11/26,100264.1121,67555.1745,27615.8685,2374.8797,1897.2142,477.6656
2016/11/27,90530.3904,61548.3735,25642.454,2654.3438,1408.498,1245.8455
2016/11/28,88056.4216,58250.5021,25932.2039,1238.4408,1014.4188,224.0319
2016/11/29,90421.9678,59519.9919,26681.5211,1273.6013,913.9194,359.6816
2016/11/30,87970.4919,57558.5371,26377.3492,3543.8831,2061.2301,1482.6532
2016/12/1,86459.9961,56548.5918,25895.3991,3094.1895,1748.4294,1345.7601
2016/12/2,85251.8983,55582.5763,25760.7852,3528.2165,2165.3502,1362.8765
2016/12/3,82528.5247,55615.1078,24372.7617,968.5042,721.3161,247.1881
2016/12/4,78769.0585,54098.9902,21867.2394,2825.1846,2330.3804,494.7945
2016/12/5,75055.7908,51234.684,21942.8021,1219.2311,764.7798,454.4513
2016/12/6,81657.4988,54816.8262,23819.5258,2219.3861,1327.6426,891.7438
2016/12/7,83478.4882,55768.5248,24611.9389,1150.063,859.7498,290.313
2016/12/8,81512.97,53695.5313,24126.9929,766.973,475.7381,291.345
2016/12/9,80818.8142,53180.6731,24015.2245,1869.5364,1364.1841,505.3521
2016/12/10,83828.1826,55849.6573,24266.4656,4439.4821,2909.4999,1529.9821
2016/12/11,83558.5733,56600.2945,23013.6841,1624.6637,1117.6411,507.022
2016/12/12,79307.3333,52274.433,23355.71,3557.0307,2811.7712,745.2598
2016/12/13,85952.9001,57215.0987,24572.238,1762.1999,1288.87,473.33
2016/12/14,96723.7854,62729.232,27792.7436,1354.2815,904.3269,449.9545
2016/12/15,104571.4973,65923.8841,31067.5098,3327.93,2373.5599,954.37
2016/12/16,106577.3184,65597.7981,32600.0058,808.8381,580.5292,228.3192
2016/12/17,103466.3839,64591.0825,31150.1271,4066.7315,2964.7901,1101.9417
2016/12/18,90805.0085,58999.5778,26830.3206,1557.3302,1086.53,470.7998
2016/12/19,82003.3481,52630.7309,24166.2786,1347.42,932.1575,415.2622
2016/12/20,88157.852,56115.9624,25862.5844,1251.8199,1021.82,230.0002
2016/12/21,86040.2795,54941.3438,25509.0839,852.2201,617.1199,235.1
2016/12/22,91980.1519,58935.2137,26238.3589,3463.8192,2402.2364,1061.5827
2016/12/23,96755.5292,60135.7988,29602.0587,1119.1378,826.6941,292.4437
2016/12/24,101138.2671,65194.2011,29483.9267,2874.8802,1923.7199,951.1601
2016/12/25,100640.5888,65959.0505,27028.1845,3682.3559,2922.086,760.2701
2016/12/26,94213.1575,60886.0122,26954.3107,2392.7904,1884.6651,508.1256
2016/12/27,109579.4381,68587.7365,31695.9582,2055.2928,974.2532,1081.0398
2016/12/28,116578.8108,70827.6374,34757.9542,3784.4599,2851.1497,933.3099
2016/12/29,119795.9577,72211.9965,35948.7028,4013.056,2112.534,1900.522
2016/12/30,115995.6173,69917.1631,35588.9636,992.4542,635.6144,356.84
2016/12/31,109403.2015,65497.7794,34997.2956,1491.4801,1046.4,445.0799
2017/1/1,96470.0157,60824.0803,28957.2405,3463.7636,1917.415,1546.3488
2017/1/2,92582.3312,60402.2001,26382.1471,3063.0345,1703.5046,1359.5199
2017/1/3,90902.124,58068.1503,26648.3134,1431.8459,1028.7879,403.0583
2017/1/4,93460.7326,58264.146,28187.2793,2115.5948,1430.6849,684.9103
2017/1/5,100103.5139,62606.1305,28709.7595,2044.816,1098.9493,945.8669
2017/1/6,95463.928,59147.9555,28591.6636,2712.5506,1556.0037,1156.5467
2017/1/7,101186.7234,64846.0756,28574.3474,3118.9374,2311.397,807.5403
2017/1/8,104385.8842,68688.367,27820.2718,3566.9911,2599.6393,967.3418
2017/1/9,104427.3901,65529.9572,30520.9695,1005.231,745.4027,259.8283
2017/1/10,110693.7393,68452.1791,32530.4865,1476.8699,1181.8202,295.0498
2017/1/11,110825.5807,69815.8114,32515.0844,2678.5923,1800.8918,877.6799
2017/1/12,112593.0162,69970.5238,33279.0635,530.5252,290.5895,239.9356
2017/1/13,108073.4568,65640.4444,33574.3893,3535.92,2675.6801,860.22
2017/1/14,110660.4069,69553.6437,33145.1198,3084.5401,1886.9201,1197.64
2017/1/15,115202.5551,74712.4342,32894.974,2426.1297,1508.0072,918.122
2017/1/16,112899.2712,69418.2294,33918.2277,1640.4105,1373.0411,267.359
2017/1/17,112462.2792,70551.0799,33865.2592,2851.0071,2066.6414,784.3656
2017/1/18,111261.8122,69524.2077,32602.9422,1114.7656,793.5752,321.1802
2017/1/19,115435.8839,69479.1158,35283.3042,2468.2801,1678.4701,789.8101
2017/1/20,117341.4285,72099.9449,35843.0496,703.7921,463.0901,240.702
2017/1/21,115428.1491,71831.5764,35567.2531,1428.0423,901.5576,526.4844
2017/1/22,107200.786,67776.6878,32383.5405,4.88,4.51,0.37
2017/1/23,110507.0113,66696.5383,34506.2556,1896.2012,1187.4421,708.7593
2017/1/24,103665.8312,63679.3868,32920.2698,1760.1972,925.5395,834.6575
2017/1/25,94504.6193,58046.0215,30228.6153,2237.0659,1239.9673,997.0589
2017/1/26,87274.6842,54488.5363,27493.7424,3632.1871,2638.7256,993.4616
2017/1/27,86970.9934,56050.0414,25718.1171,1507.3777,962.2678,545.1097
2017/1/28,72520.3981,45909.4444,23485.238,1113.3894,754.5524,358.8272
2017/1/29,90788.164,57321.2495,25494.3303,1953.8841,1348.3517,605.5527
2017/1/30,88964.4262,54743.2885,27291.5963,1580.6733,1248.6934,332.0102
2017/1/31,79179.1797,51863.5434,23366.4498,695.9445,521.8269,174.1178
2017/2/1,88411.4239,58654.4,24439.8667,1358.1459,934.0014,424.1353
2017/2/2,90090.2889,59093.0488,26020.5732,93.46,69.7416,23.7175
2017/2/3,94246.7036,61693.2449,27173.4309,55.6117,44.5657,11.066
2017/2/4,95684.8619,61615.3215,28443.7044,111.5644,85.5625,26.002
2017/2/5,100028.8221,65760.988,28632.6608,708.6044,561.0638,147.5405
2017/2/6,99705.7388,63358.5868,30365.3778,1909.6502,1187.0401,722.6099
2017/2/7,104554.2961,66210.6456,31086.9783,1611.3001,1212.1899,399.11
2017/2/8,115195.2572,74013.9065,32734.3566,3091.7968,1830.1489,1261.6478
2017/2/9,125476.628,78237.0545,36928.6223,1458.8275,1183.1628,275.6648
2017/2/10,122796.2015,74220.0695,38035.3016,2839.87,1560.36,1279.5099
2017/2/11,119887.8214,72964.9714,37240.7379,2048.4759,1442.8429,605.6327
2017/2/12,109092.1717,70007.2293,33025.4847,701.837,508.5081,193.3389
2017/2/13,99617.2153,63037.1138,30533.7894,1952.219,1534.139,418.0799
2017/2/14,97768.1972,61713.9826,30201.1885,843.3399,614.5702,228.98
2017/2/15,92924.952,58358.5276,28758.5427,602.6792,469.355,133.3044
2017/2/16,86762.3051,54406.8208,26469.8034,5685.2102,5381.4099,303.7999
2017/2/17,95961.1519,61904.8497,26970.4755,2468.4306,1631.8646,836.5659
2017/2/18,98583.1315,61573.0137,30048.1502,1377.1535,1081.2354,295.9181
2017/2/19,87494.7698,56928.235,25551.755,2980.7053,2281.3791,699.326
2017/2/20,93936.4364,61583.3601,25576.3021,4911.584,4614.8724,296.7117
2017/2/21,104849.7238,65092.5569,31314.3355,925.3515,525.3582,399.9935
2017/2/22,111517.8978,70509.4368,32236.3805,1463.41,1027.1599,436.25
2017/2/23,118797.4489,73651.4369,35008.8842,2331.5501,1805.5601,526
2017/2/24,113470.7471,68690.2065,35473.3476,1559.4799,1105.5399,453.93
2017/2/25,110729.1022,67879.6122,34601.2912,1986.9035,1420.1433,566.7599
2017/2/26,98028.7028,62986.8893,28996.0761,2256.898,1401.3182,855.5799
2017/2/27,93627.8219,58443.1383,28400.0777,3309.1052,2501.3994,807.7057
2017/2/28,93988.8511,56956.5343,29784.4662,3259.2892,2223.9699,1035.3194
2017/3/1,89967.6751,55988.0888,27605.2472,515.6078,387.0883,128.5197
2017/3/2,98406.7263,60651.4767,30087.1559,3735.7836,2398.43,1337.3635
2017/3/3,93553.4299,57261.0254,29594.1737,1480.885,1094.025,386.8702
2017/3/4,90893.4846,57334.0038,27670.4001,2266.0598,1520.7499,745.3099
2017/3/5,89591.0779,60323.0854,24249.3358,1906.2101,1245.95,660.2601
2017/3/6,88026.708,56535.233,25837.4701,2158.3654,1495.0849,663.2904
2017/3/7,92029.4936,56626.5084,28248.1925,2658.1848,1657.0303,1001.1645
2017/3/8,91454.6772,57007.2767,28009.7795,1124.2151,629.7206,494.4947
2017/3/9,88234.304,55164.1973,27077.6575,299.65,209.1295,88.0601
2017/3/10,84771.038,54229.0356,25050.673,1135.3679,943.2489,192.1189
2017/3/11,86669.6832,56434.6054,25478.2299,2220.3906,1783.0406,437.3502
2017/3/12,89454.7997,60967.6845,23866.6005,1233.2761,897.2375,336.039
2017/3/13,93917.0917,61563.918,25690.6507,2643.0665,2070.0181,573.0398
2017/3/14,94116.909,59271.8485,28710.5948,265.2131,183.0098,82.2029
2017/3/15,90967.6895,58583.8431,27544.1046,354.5299,227.8698,126.66
2017/3/16,92250.8281,60019.9313,27424.1849,117.2082,87.412,29.7962
2017/3/17,91544.9,59251.9423,28107.328,2870.6916,1940.13,930.5416
2017/3/18,93888.0519,63044.9301,27303.4003,1882.3809,1408.8259,473.5553
2017/3/19,93458.7283,64619.935,25762.9081,226.17,182.1294,44.0408
2017/3/20,90761.9213,62385.4989,25753.4588,2626.9125,2123.0383,503.8747
2017/3/21,89509.4374,59967.6907,27452.1191,1621.7826,1084.8132,536.9894
2017/3/22,96811.9643,66181.4701,28029.7786,1466.5945,975.4343,491.1606
2017/3/23,97797.9009,66624.9244,28505.8921,1946.5446,1293.5568,652.9877
2017/3/24,97593.1721,66493.5922,29327.4139,624.827,480.5091,144.317
2017/3/25,90647.8785,62869.7857,27103.8302,1676.6406,1223.6002,453.0406
